userid,movieId,title,rating,genres
17253,260,Star Wars: Episode IV - A New Hope (1977),3,Action|Adventure|Sci-Fi
17253,1,Toy Story (1995),4,Adventure|Animation|Children|Comedy|Fantasy
17253,1307,When Harry Met Sally... (1989),3,Comedy|Romance
17276,110,Braveheart (1995),3,Action|Drama|War
17276,2959,Fight Club (1999),4,Action|Crime|Drama|Thriller
17276,356,Forrest Gump (1994),0.5,Comedy|Drama|Romance|War
17276,527,Schindler's List (1993),2,Drama|War
17276,260,Star Wars: Episode IV - A New Hope (1977),3.5,Action|Adventure|Sci-Fi
17276,1,Toy Story (1995),3,Adventure|Animation|Children|Comedy|Fantasy
17276,1307,When Harry Met Sally... (1989),3,Comedy|Romance
17302,110,Braveheart (1995),4,Action|Drama|War
17302,2959,Fight Club (1999),3.5,Action|Crime|Drama|Thriller
17302,356,Forrest Gump (1994),2,Comedy|Drama|Romance|War
17302,527,Schindler's List (1993),3.5,Drama|War
17302,260,Star Wars: Episode IV - A New Hope (1977),3,Action|Adventure|Sci-Fi
17302,1,Toy Story (1995),2.5,Adventure|Animation|Children|Comedy|Fantasy
17302,1307,When Harry Met Sally... (1989),3,Comedy|Romance
17303,110,Braveheart (1995),4,Action|Drama|War
17303,2959,Fight Club (1999),4,Action|Crime|Drama|Thriller
17303,356,Forrest Gump (1994),4.5,Comedy|Drama|Romance|War
17303,527,Schindler's List (1993),4,Drama|War
17303,260,Star Wars: Episode IV - A New Hope (1977),4,Action|Adventure|Sci-Fi
17303,1,Toy Story (1995),4,Adventure|Animation|Children|Comedy|Fantasy
17303,1307,When Harry Met Sally... (1989),3,Comedy|Romance
17312,110,Braveheart (1995),4,Action|Drama|War
17312,2959,Fight Club (1999),2.5,Action|Crime|Drama|Thriller
17312,356,Forrest Gump (1994),1,Comedy|Drama|Romance|War
17312,527,Schindler's List (1993),4.5,Drama|War
17312,260,Star Wars: Episode IV - A New Hope (1977),3.5,Action|Adventure|Sci-Fi
17312,1,Toy Story (1995),4,Adventure|Animation|Children|Comedy|Fantasy
17312,1307,When Harry Met Sally... (1989),3,Comedy|Romance
17320,110,Braveheart (1995),3.5,Action|Drama|War
17320,2959,Fight Club (1999),3.5,Action|Crime|Drama|Thriller
17320,356,Forrest Gump (1994),2.5,Comedy|Drama|Romance|War
17320,527,Schindler's List (1993),4,Drama|War
17320,260,Star Wars: Episode IV - A New Hope (1977),5,Action|Adventure|Sci-Fi
17320,1,Toy Story (1995),4,Adventure|Animation|Children|Comedy|Fantasy
17320,1307,When Harry Met Sally... (1989),4,Comedy|Romance
17334,110,Braveheart (1995),5,Action|Drama|War
17334,2959,Fight Club (1999),5,Action|Crime|Drama|Thriller
17334,356,Forrest Gump (1994),4,Comedy|Drama|Romance|War
17334,527,Schindler's List (1993),5,Drama|War
17334,260,Star Wars: Episode IV - A New Hope (1977),5,Action|Adventure|Sci-Fi
17334,1,Toy Story (1995),5,Adventure|Animation|Children|Comedy|Fantasy
17334,1307,When Harry Met Sally... (1989),4,Comedy|Romance
17352,110,Braveheart (1995),3,Action|Drama|War
17352,2959,Fight Club (1999),5,Action|Crime|Drama|Thriller
17352,356,Forrest Gump (1994),4.5,Comedy|Drama|Romance|War
17352,527,Schindler's List (1993),5,Drama|War
17352,260,Star Wars: Episode IV - A New Hope (1977),4.5,Action|Adventure|Sci-Fi
17352,1,Toy Story (1995),5,Adventure|Animation|Children|Comedy|Fantasy
17352,1307,When Harry Met Sally... (1989),3,Comedy|Romance
17409,110,Braveheart (1995),4,Action|Drama|War
17409,2959,Fight Club (1999),5,Action|Crime|Drama|Thriller
17409,356,Forrest Gump (1994),4.5,Comedy|Drama|Romance|War
17409,527,Schindler's List (1993),4.5,Drama|War
17409,260,Star Wars: Episode IV - A New Hope (1977),5,Action|Adventure|Sci-Fi
17409,1,Toy Story (1995),4,Adventure|Animation|Children|Comedy|Fantasy
17409,1307,When Harry Met Sally... (1989),4,Comedy|Romance
17410,110,Braveheart (1995),3.5,Action|Drama|War
17410,2959,Fight Club (1999),4.5,Action|Crime|Drama|Thriller
17410,356,Forrest Gump (1994),4,Comedy|Drama|Romance|War
17410,527,Schindler's List (1993),4.5,Drama|War
17410,260,Star Wars: Episode IV - A New Hope (1977),4,Action|Adventure|Sci-Fi
17410,1,Toy Story (1995),5,Adventure|Animation|Children|Comedy|Fantasy
17410,1307,When Harry Met Sally... (1989),4,Comedy|Romance
17423,110,Braveheart (1995),3,Action|Drama|War
17423,2959,Fight Club (1999),5,Action|Crime|Drama|Thriller
17423,356,Forrest Gump (1994),3,Comedy|Drama|Romance|War
17423,527,Schindler's List (1993),4,Drama|War
17423,260,Star Wars: Episode IV - A New Hope (1977),3,Action|Adventure|Sci-Fi
17423,1,Toy Story (1995),3.5,Adventure|Animation|Children|Comedy|Fantasy
17423,1307,When Harry Met Sally... (1989),3.5,Comedy|Romance
17429,110,Braveheart (1995),1,Action|Drama|War
17429,2959,Fight Club (1999),2,Action|Crime|Drama|Thriller
17429,356,Forrest Gump (1994),5,Comedy|Drama|Romance|War
17429,527,Schindler's List (1993),4,Drama|War
17429,260,Star Wars: Episode IV - A New Hope (1977),2,Action|Adventure|Sci-Fi
17429,1,Toy Story (1995),3,Adventure|Animation|Children|Comedy|Fantasy
17429,1307,When Harry Met Sally... (1989),4.5,Comedy|Romance
17474,110,Braveheart (1995),0.5,Action|Drama|War
17474,2959,Fight Club (1999),4,Action|Crime|Drama|Thriller
17474,356,Forrest Gump (1994),1.5,Comedy|Drama|Romance|War
17474,527,Schindler's List (1993),3.5,Drama|War
17474,260,Star Wars: Episode IV - A New Hope (1977),3.5,Action|Adventure|Sci-Fi
17474,1,Toy Story (1995),4,Adventure|Animation|Children|Comedy|Fantasy
17474,1307,When Harry Met Sally... (1989),2.5,Comedy|Romance
17482,110,Braveheart (1995),4.5,Action|Drama|War
17482,2959,Fight Club (1999),5,Action|Crime|Drama|Thriller
17482,356,Forrest Gump (1994),4.5,Comedy|Drama|Romance|War
17482,527,Schindler's List (1993),5,Drama|War
17482,260,Star Wars: Episode IV - A New Hope (1977),4,Action|Adventure|Sci-Fi
17482,1,Toy Story (1995),4,Adventure|Animation|Children|Comedy|Fantasy
17482,1307,When Harry Met Sally... (1989),4,Comedy|Romance
17487,110,Braveheart (1995),4,Action|Drama|War
17487,2959,Fight Club (1999),3,Action|Crime|Drama|Thriller
17487,356,Forrest Gump (1994),5,Comedy|Drama|Romance|War
17487,527,Schindler's List (1993),4.5,Drama|War
17487,260,Star Wars: Episode IV - A New Hope (1977),3,Action|Adventure|Sci-Fi
17487,1,Toy Story (1995),3.5,Adventure|Animation|Children|Comedy|Fantasy
17487,1307,When Harry Met Sally... (1989),5,Comedy|Romance
17501,110,Braveheart (1995),4.5,Action|Drama|War
17501,2959,Fight Club (1999),3,Action|Crime|Drama|Thriller
17501,356,Forrest Gump (1994),3,Comedy|Drama|Romance|War
17501,527,Schindler's List (1993),3.5,Drama|War
17501,260,Star Wars: Episode IV - A New Hope (1977),3.5,Action|Adventure|Sci-Fi
17501,1,Toy Story (1995),3.5,Adventure|Animation|Children|Comedy|Fantasy
17501,1307,When Harry Met Sally... (1989),3,Comedy|Romance
17664,110,Braveheart (1995),4.5,Action|Drama|War
17664,2959,Fight Club (1999),5,Action|Crime|Drama|Thriller
17664,356,Forrest Gump (1994),5,Comedy|Drama|Romance|War
17664,527,Schindler's List (1993),5,Drama|War
17664,260,Star Wars: Episode IV - A New Hope (1977),5,Action|Adventure|Sci-Fi
17664,1,Toy Story (1995),4,Adventure|Animation|Children|Comedy|Fantasy
17664,1307,When Harry Met Sally... (1989),4.5,Comedy|Romance
17716,110,Braveheart (1995),5,Action|Drama|War
17716,2959,Fight Club (1999),4,Action|Crime|Drama|Thriller
17716,356,Forrest Gump (1994),3,Comedy|Drama|Romance|War
17716,527,Schindler's List (1993),4,Drama|War
17716,260,Star Wars: Episode IV - A New Hope (1977),5,Action|Adventure|Sci-Fi
17716,1,Toy Story (1995),5,Adventure|Animation|Children|Comedy|Fantasy
17716,1307,When Harry Met Sally... (1989),4,Comedy|Romance
17774,110,Braveheart (1995),4,Action|Drama|War
17774,2959,Fight Club (1999),4.5,Action|Crime|Drama|Thriller
17774,356,Forrest Gump (1994),5,Comedy|Drama|Romance|War
17774,527,Schindler's List (1993),4.5,Drama|War
17774,260,Star Wars: Episode IV - A New Hope (1977),5,Action|Adventure|Sci-Fi
17774,1,Toy Story (1995),4,Adventure|Animation|Children|Comedy|Fantasy
17774,1307,When Harry Met Sally... (1989),4,Comedy|Romance
17775,110,Braveheart (1995),3,Action|Drama|War
17775,2959,Fight Club (1999),4,Action|Crime|Drama|Thriller
17775,356,Forrest Gump (1994),2.5,Comedy|Drama|Romance|War
17775,527,Schindler's List (1993),4,Drama|War
17775,260,Star Wars: Episode IV - A New Hope (1977),2,Action|Adventure|Sci-Fi
17775,1,Toy Story (1995),3.5,Adventure|Animation|Children|Comedy|Fantasy
17775,1307,When Harry Met Sally... (1989),2.5,Comedy|Romance
17783,110,Braveheart (1995),4,Action|Drama|War
17783,2959,Fight Club (1999),4,Action|Crime|Drama|Thriller
17783,356,Forrest Gump (1994),3,Comedy|Drama|Romance|War
17783,527,Schindler's List (1993),5,Drama|War
17783,260,Star Wars: Episode IV - A New Hope (1977),5,Action|Adventure|Sci-Fi
17783,1,Toy Story (1995),4,Adventure|Animation|Children|Comedy|Fantasy
17783,1307,When Harry Met Sally... (1989),4,Comedy|Romance
17800,110,Braveheart (1995),4,Action|Drama|War
17800,2959,Fight Club (1999),5,Action|Crime|Drama|Thriller
17800,356,Forrest Gump (1994),5,Comedy|Drama|Romance|War
17800,527,Schindler's List (1993),5,Drama|War
17800,260,Star Wars: Episode IV - A New Hope (1977),5,Action|Adventure|Sci-Fi
17800,1,Toy Story (1995),3,Adventure|Animation|Children|Comedy|Fantasy
17800,1307,When Harry Met Sally... (1989),4,Comedy|Romance
17881,110,Braveheart (1995),4,Action|Drama|War
17881,2959,Fight Club (1999),4,Action|Crime|Drama|Thriller
17881,356,Forrest Gump (1994),4,Comedy|Drama|Romance|War
17881,527,Schindler's List (1993),4,Drama|War
17881,260,Star Wars: Episode IV - A New Hope (1977),5,Action|Adventure|Sci-Fi
17881,1,Toy Story (1995),4,Adventure|Animation|Children|Comedy|Fantasy
17881,1307,When Harry Met Sally... (1989),4,Comedy|Romance
17941,110,Braveheart (1995),3.5,Action|Drama|War
17941,2959,Fight Club (1999),4.5,Action|Crime|Drama|Thriller
17941,356,Forrest Gump (1994),4,Comedy|Drama|Romance|War
17941,527,Schindler's List (1993),4.5,Drama|War
17941,260,Star Wars: Episode IV - A New Hope (1977),4,Action|Adventure|Sci-Fi
17941,1,Toy Story (1995),4,Adventure|Animation|Children|Comedy|Fantasy
17941,1307,When Harry Met Sally... (1989),4,Comedy|Romance
17945,110,Braveheart (1995),4,Action|Drama|War
17945,2959,Fight Club (1999),5,Action|Crime|Drama|Thriller
17945,356,Forrest Gump (1994),4,Comedy|Drama|Romance|War
17945,527,Schindler's List (1993),4,Drama|War
17945,260,Star Wars: Episode IV - A New Hope (1977),4,Action|Adventure|Sci-Fi
17945,1,Toy Story (1995),5,Adventure|Animation|Children|Comedy|Fantasy
17945,1307,When Harry Met Sally... (1989),3,Comedy|Romance
18023,110,Braveheart (1995),2,Action|Drama|War
18023,2959,Fight Club (1999),4.5,Action|Crime|Drama|Thriller
18023,356,Forrest Gump (1994),4.5,Comedy|Drama|Romance|War
18023,527,Schindler's List (1993),5,Drama|War
18023,260,Star Wars: Episode IV - A New Hope (1977),4,Action|Adventure|Sci-Fi
18023,1,Toy Story (1995),2,Adventure|Animation|Children|Comedy|Fantasy
18023,1307,When Harry Met Sally... (1989),2,Comedy|Romance
18047,110,Braveheart (1995),4,Action|Drama|War
18047,2959,Fight Club (1999),4.5,Action|Crime|Drama|Thriller
18047,356,Forrest Gump (1994),4.5,Comedy|Drama|Romance|War
18047,527,Schindler's List (1993),5,Drama|War
18047,260,Star Wars: Episode IV - A New Hope (1977),5,Action|Adventure|Sci-Fi
18047,1,Toy Story (1995),4,Adventure|Animation|Children|Comedy|Fantasy
18047,1307,When Harry Met Sally... (1989),2.5,Comedy|Romance
18128,110,Braveheart (1995),4,Action|Drama|War
18128,2959,Fight Club (1999),2.5,Action|Crime|Drama|Thriller
18128,356,Forrest Gump (1994),3.5,Comedy|Drama|Romance|War
18128,527,Schindler's List (1993),4,Drama|War
18128,260,Star Wars: Episode IV - A New Hope (1977),5,Action|Adventure|Sci-Fi
18128,1,Toy Story (1995),3,Adventure|Animation|Children|Comedy|Fantasy
18128,1307,When Harry Met Sally... (1989),5,Comedy|Romance
18205,110,Braveheart (1995),3,Action|Drama|War
18205,2959,Fight Club (1999),4.5,Action|Crime|Drama|Thriller
18205,356,Forrest Gump (1994),5,Comedy|Drama|Romance|War
18205,527,Schindler's List (1993),2,Drama|War
18205,260,Star Wars: Episode IV - A New Hope (1977),5,Action|Adventure|Sci-Fi
18205,1,Toy Story (1995),2,Adventure|Animation|Children|Comedy|Fantasy
18205,1307,When Harry Met Sally... (1989),3.5,Comedy|Romance
18253,110,Braveheart (1995),4,Action|Drama|War
18253,2959,Fight Club (1999),4.5,Action|Crime|Drama|Thriller
18253,356,Forrest Gump (1994),4.5,Comedy|Drama|Romance|War
18253,527,Schindler's List (1993),5,Drama|War
18253,260,Star Wars: Episode IV - A New Hope (1977),4.5,Action|Adventure|Sci-Fi
18253,1,Toy Story (1995),4,Adventure|Animation|Children|Comedy|Fantasy
18253,1307,When Harry Met Sally... (1989),4,Comedy|Romance
18277,110,Braveheart (1995),2,Action|Drama|War
18277,2959,Fight Club (1999),3.5,Action|Crime|Drama|Thriller
18277,356,Forrest Gump (1994),3,Comedy|Drama|Romance|War
18277,527,Schindler's List (1993),3.5,Drama|War
18277,260,Star Wars: Episode IV - A New Hope (1977),4.5,Action|Adventure|Sci-Fi
18277,1,Toy Story (1995),4,Adventure|Animation|Children|Comedy|Fantasy
18277,1307,When Harry Met Sally... (1989),3.5,Comedy|Romance
18279,110,Braveheart (1995),3.5,Action|Drama|War
18279,2959,Fight Club (1999),0.5,Action|Crime|Drama|Thriller
18279,356,Forrest Gump (1994),0.5,Comedy|Drama|Romance|War
18279,527,Schindler's List (1993),2,Drama|War
18279,260,Star Wars: Episode IV - A New Hope (1977),4.5,Action|Adventure|Sci-Fi
18279,1,Toy Story (1995),5,Adventure|Animation|Children|Comedy|Fantasy
18279,1307,When Harry Met Sally... (1989),1.5,Comedy|Romance
18301,110,Braveheart (1995),2.5,Action|Drama|War
18301,2959,Fight Club (1999),3.5,Action|Crime|Drama|Thriller
18301,356,Forrest Gump (1994),3,Comedy|Drama|Romance|War
18301,527,Schindler's List (1993),4.5,Drama|War
18301,260,Star Wars: Episode IV - A New Hope (1977),3.5,Action|Adventure|Sci-Fi
18301,1,Toy Story (1995),3,Adventure|Animation|Children|Comedy|Fantasy
18301,1307,When Harry Met Sally... (1989),3,Comedy|Romance
18306,110,Braveheart (1995),1,Action|Drama|War
18306,2959,Fight Club (1999),3,Action|Crime|Drama|Thriller
18306,356,Forrest Gump (1994),4,Comedy|Drama|Romance|War
18306,527,Schindler's List (1993),5,Drama|War
18306,260,Star Wars: Episode IV - A New Hope (1977),4,Action|Adventure|Sci-Fi
18306,1,Toy Story (1995),5,Adventure|Animation|Children|Comedy|Fantasy
18306,1307,When Harry Met Sally... (1989),5,Comedy|Romance
18393,110,Braveheart (1995),4,Action|Drama|War
18393,2959,Fight Club (1999),5,Action|Crime|Drama|Thriller
18393,356,Forrest Gump (1994),3,Comedy|Drama|Romance|War
18393,527,Schindler's List (1993),4,Drama|War
18393,260,Star Wars: Episode IV - A New Hope (1977),5,Action|Adventure|Sci-Fi
18393,1,Toy Story (1995),5,Adventure|Animation|Children|Comedy|Fantasy
18393,1307,When Harry Met Sally... (1989),4,Comedy|Romance
18426,110,Braveheart (1995),3,Action|Drama|War
18426,2959,Fight Club (1999),1,Action|Crime|Drama|Thriller
18426,356,Forrest Gump (1994),4,Comedy|Drama|Romance|War
18426,527,Schindler's List (1993),3,Drama|War
18426,260,Star Wars: Episode IV - A New Hope (1977),2.5,Action|Adventure|Sci-Fi
18426,1,Toy Story (1995),2.5,Adventure|Animation|Children|Comedy|Fantasy
18426,1307,When Harry Met Sally... (1989),4.5,Comedy|Romance
18448,110,Braveheart (1995),4,Action|Drama|War
18448,2959,Fight Club (1999),4,Action|Crime|Drama|Thriller
18448,356,Forrest Gump (1994),4,Comedy|Drama|Romance|War
18448,527,Schindler's List (1993),4.5,Drama|War
18448,260,Star Wars: Episode IV - A New Hope (1977),4.5,Action|Adventure|Sci-Fi
18448,1,Toy Story (1995),3.5,Adventure|Animation|Children|Comedy|Fantasy
18448,1307,When Harry Met Sally... (1989),4,Comedy|Romance
18534,110,Braveheart (1995),4,Action|Drama|War
18534,2959,Fight Club (1999),5,Action|Crime|Drama|Thriller
18534,356,Forrest Gump (1994),4.5,Comedy|Drama|Romance|War
18534,527,Schindler's List (1993),5,Drama|War
18534,260,Star Wars: Episode IV - A New Hope (1977),4,Action|Adventure|Sci-Fi
18534,1,Toy Story (1995),5,Adventure|Animation|Children|Comedy|Fantasy
18534,1307,When Harry Met Sally... (1989),4.5,Comedy|Romance
18540,110,Braveheart (1995),4,Action|Drama|War
18540,2959,Fight Club (1999),4.5,Action|Crime|Drama|Thriller
18540,356,Forrest Gump (1994),1.5,Comedy|Drama|Romance|War
18540,527,Schindler's List (1993),4,Drama|War
18540,260,Star Wars: Episode IV - A New Hope (1977),4,Action|Adventure|Sci-Fi
18540,1,Toy Story (1995),3,Adventure|Animation|Children|Comedy|Fantasy
18540,1307,When Harry Met Sally... (1989),1,Comedy|Romance
18544,110,Braveheart (1995),3,Action|Drama|War
18544,2959,Fight Club (1999),4,Action|Crime|Drama|Thriller
18544,356,Forrest Gump (1994),2.5,Comedy|Drama|Romance|War
18544,527,Schindler's List (1993),2,Drama|War
18544,260,Star Wars: Episode IV - A New Hope (1977),4,Action|Adventure|Sci-Fi
18544,1,Toy Story (1995),3,Adventure|Animation|Children|Comedy|Fantasy
18544,1307,When Harry Met Sally... (1989),1.5,Comedy|Romance
18560,110,Braveheart (1995),5,Action|Drama|War
18560,2959,Fight Club (1999),3.5,Action|Crime|Drama|Thriller
18560,356,Forrest Gump (1994),4,Comedy|Drama|Romance|War
18560,527,Schindler's List (1993),2.5,Drama|War
18560,260,Star Wars: Episode IV - A New Hope (1977),5,Action|Adventure|Sci-Fi
18560,1,Toy Story (1995),1.5,Adventure|Animation|Children|Comedy|Fantasy
18560,1307,When Harry Met Sally... (1989),2.5,Comedy|Romance
18583,110,Braveheart (1995),3.5,Action|Drama|War
18583,2959,Fight Club (1999),4,Action|Crime|Drama|Thriller
18583,356,Forrest Gump (1994),3,Comedy|Drama|Romance|War
18583,527,Schindler's List (1993),3,Drama|War
18583,260,Star Wars: Episode IV - A New Hope (1977),4,Action|Adventure|Sci-Fi
18583,1,Toy Story (1995),3,Adventure|Animation|Children|Comedy|Fantasy
18583,1307,When Harry Met Sally... (1989),3,Comedy|Romance
18628,110,Braveheart (1995),3,Action|Drama|War
18628,2959,Fight Club (1999),5,Action|Crime|Drama|Thriller
18628,356,Forrest Gump (1994),3,Comedy|Drama|Romance|War
18628,527,Schindler's List (1993),4,Drama|War
18628,260,Star Wars: Episode IV - A New Hope (1977),4,Action|Adventure|Sci-Fi
18628,1,Toy Story (1995),3,Adventure|Animation|Children|Comedy|Fantasy
18628,1307,When Harry Met Sally... (1989),5,Comedy|Romance
18663,110,Braveheart (1995),2.5,Action|Drama|War
18663,2959,Fight Club (1999),5,Action|Crime|Drama|Thriller
18663,356,Forrest Gump (1994),2,Comedy|Drama|Romance|War
18663,527,Schindler's List (1993),4.5,Drama|War
18663,260,Star Wars: Episode IV - A New Hope (1977),4,Action|Adventure|Sci-Fi
18663,1,Toy Story (1995),4,Adventure|Animation|Children|Comedy|Fantasy
18663,1307,When Harry Met Sally... (1989),5,Comedy|Romance
18751,110,Braveheart (1995),0.5,Action|Drama|War
18751,2959,Fight Club (1999),0.5,Action|Crime|Drama|Thriller
18751,356,Forrest Gump (1994),0.5,Comedy|Drama|Romance|War
18751,527,Schindler's List (1993),0.5,Drama|War
18751,260,Star Wars: Episode IV - A New Hope (1977),5,Action|Adventure|Sci-Fi
18751,1,Toy Story (1995),3.5,Adventure|Animation|Children|Comedy|Fantasy
18751,1307,When Harry Met Sally... (1989),0.5,Comedy|Romance
18762,110,Braveheart (1995),3,Action|Drama|War
18762,2959,Fight Club (1999),2,Action|Crime|Drama|Thriller
18762,356,Forrest Gump (1994),4,Comedy|Drama|Romance|War
18762,527,Schindler's List (1993),5,Drama|War
18762,260,Star Wars: Episode IV - A New Hope (1977),2.5,Action|Adventure|Sci-Fi
18762,1,Toy Story (1995),2,Adventure|Animation|Children|Comedy|Fantasy
18762,1307,When Harry Met Sally... (1989),4.5,Comedy|Romance
18765,110,Braveheart (1995),4,Action|Drama|War
18765,2959,Fight Club (1999),4.5,Action|Crime|Drama|Thriller
18765,356,Forrest Gump (1994),2,Comedy|Drama|Romance|War
18765,527,Schindler's List (1993),4.5,Drama|War
18765,260,Star Wars: Episode IV - A New Hope (1977),5,Action|Adventure|Sci-Fi
18765,1,Toy Story (1995),4,Adventure|Animation|Children|Comedy|Fantasy
18765,1307,When Harry Met Sally... (1989),1,Comedy|Romance
18819,110,Braveheart (1995),4,Action|Drama|War
18819,2959,Fight Club (1999),5,Action|Crime|Drama|Thriller
